2306.65133982,353248.98928900,353637.84103247,4.74390100,7.32838000,6.15444300
2306.67177186,353234.31808700,353597.39475898,3.95778100,7.33700500,6.15236100
2306.69220400,353252.07269200,353608.29070332,3.85140100,7.34213700,6.15156600
2306.71263594,353351.36488200,353670.80351784,4.33308300,7.34595300,6.15347000
2306.73306808,353324.97606600,353622.87600317,4.35748100,7.34858100,6.15453400
2306.75350002,353306.91215500,353569.80470730,4.65201100,7.35110100,6.15789800
2306.77393206,353395.08029900,353640.65314358,4.20172400,7.35028600,6.16092700
2306.79436420,353376.83957700,353616.88319589,3.71778300,7.35195700,6.16074100
2306.81479614,353453.24168100,353671.52671070,5.31291300,7.35722300,6.15972200
2306.83522818,353391.73051500,353597.99175970,3.83646800,7.35920500,6.15994000
2306.85566032,353385.64084000,353566.99596120,3.58147600,7.36183900,6.16150500
2306.87609225,353457.95417800,353631.73149073,4.06028500,7.36809700,6.16044700
2306.89652429,353430.52389300,353630.96250422,5.07312400,7.37648200,6.15822900
2306.91695643,353445.82343200,353676.04926823,4.75293400,7.38539600,6.15508900
2306.93738846,353391.87679300,353604.34231900,3.59179800,7.39566100,6.15347000
2306.95782050,353390.00288300,353632.34163577,4.66913700,7.40212600,6.14989700
2306.97825253,353404.03127600,353647.28114360,4.35150200,7.40334400,6.15068600
2306.99868457,353394.83556300,353637.42013614,3.78066900,7.40704600,6.14989100
2307.01911660,353381.21772800,353623.35932143,4.17950100,7.40738600,6.15000800
2307.05998067,353402.68665300,353640.27969735,3.65489800,7.41192800,6.15091000
2307.08041280,353424.16468100,353650.48682022,3.65106400,7.42395800,6.14866600
2307.10084473,353460.18140200,353690.11446232,4.50320500,7.44057100,6.14121400
2307.12127677,353388.21221200,353652.51689357,4.24902900,7.45598100,6.13504900
2307.14170890,353381.63362500,353655.59415373,3.92253700,7.46194500,6.13376200
2307.16214083,353408.87433200,353688.03338778,4.77660400,7.47151300,6.13107600
2307.18257296,353317.17905400,353639.08986136,4.50158100,7.48425600,6.12418700
2307.20300499,353350.94336000,353723.63911147,3.89389100,7.49891100,6.11629900
2307.22343692,353273.10912800,353679.83133451,3.79550900,7.51957800,6.10866800
2307.24386905,353263.75180700,353773.51571055,4.59859800,7.54111500,6.09958800
2307.26430108,353265.58433900,353793.88340699,3.74182100,7.56462100,6.08970800
2307.28473301,353204.73668600,353827.34509375,3.52382600,7.58575400,6.08126200
2307.30516514,353177.88233900,353847.54217283,3.81229700,7.60407000,6.07378900
2307.32559716,353182.70857200,353847.38475061,3.68177400,7.60481100,6.07436100
2307.34602909,353178.13864100,353832.02567521,4.16865300,7.60092200,6.07652700
2307.36646122,353227.45564700,353890.50013475,3.50758500,7.60511000,6.07454000
2307.38689325,353173.34624200,353857.66376366,4.28872700,7.61626700,6.06958000
2307.40732527,353177.45803900,353885.04988818,3.84616000,7.63458200,6.06461800
2307.42775730,353147.55419100,353902.14504930,3.54575800,7.65409600,6.05544300
2307.44818932,353062.53974900,353862.85319577,4.50035200,7.67653200,6.04653100
2307.46862135,353020.30798700,353884.62901861,3.88128200,7.69502800,6.03822800
2307.55034944,353702.52362800,353603.61209143,4.24364800,7.07294100,6.39481400
2307.57078147,353777.31975600,353620.12209579,3.72429400,7.09390100,6.38380200
2307.59121359,353796.64865100,353600.09417932,4.43882400,7.10848100,6.37480400
2307.61164551,353878.31586100,353648.86485627,4.42245000,7.12144200,6.36749100
2307.63207753,353873.72233600,353620.49513628,4.52494900,7.13112900,6.36138000
2307.65250966,353870.22558600,353597.01358105,4.92862900,7.13928800,6.35373900
2307.67294158,353876.63768500,353588.82861822,3.75419900,7.14688200,6.34977600
2307.69337360,353871.90443400,353568.78293947,4.51620300,7.15548500,6.34569400
2307.71380572,353930.21833000,353613.21687664,5.04762400,7.16376700,6.34128900
2307.73423764,353945.64883400,353606.85809240,4.47285200,7.17290800,6.33693900
2307.75466976,353930.15521200,353576.01355954,4.19941200,7.18065300,6.33213900
2307.77510177,353974.83073400,353595.66378452,4.67301200,7.19304000,6.32547800
2307.79553369,353972.16462700,353579.15003429,3.95801600,7.20052000,6.32069400
2307.81596581,353973.25119000,353574.08119826,4.73936500,7.21210000,6.31391100
2307.83639783,353981.01536500,353581.98727675,4.33576900,7.22313200,6.30895800
2307.85682975,353985.87280300,353577.85127635,3.91591300,7.23008800,6.30485100
2307.87726186,354019.03202800,353596.45393020,4.87190500,7.23369900,6.30211400
