2306.65132492,263128.21930300,263036.49313291,8.08179100,5.92047500,5.93574400
2306.67175696,263102.03539800,263027.88536508,7.56842500,5.92800300,5.93704400
2306.69218910,263178.68968700,263105.82078269,7.61332400,5.93277000,5.93745200
2306.71262104,263129.96724500,263025.58045618,6.90550000,5.93597700,5.93558700
2306.73305318,263876.29063900,263074.42329499,8.66457800,5.92567500,5.93785900
2306.75348512,263190.17248200,263123.57492989,8.24168500,5.93937700,5.93128700
2306.77391715,263186.65453000,263195.34199660,7.41741600,5.93843600,5.92846000
2306.79434929,263181.91779300,263199.50201724,8.28473300,5.93900000,5.92828500
2306.81478123,263225.32515400,263237.20279278,7.76471400,5.94399500,5.92882700
2306.83521326,263203.32262200,263224.22032402,7.93049000,5.94556700,5.92850800
2306.85564540,263243.35794800,263300.94318996,9.01915000,5.94746200,5.92706300
2306.87607734,263244.57835600,263239.81886046,8.34224700,5.95300500,5.92816200
2306.89650937,263270.14206600,263170.42903021,8.53336400,5.96022000,5.93049900
2306.91694151,263299.36359900,263169.58923042,8.14242000,5.96807500,5.93227100
2306.93737354,263329.94068700,263158.67421729,8.67369900,5.97747300,5.93368900
2306.95780557,263368.25164300,263191.24782710,7.90570300,5.98277400,5.93677700
2306.97823761,263412.96321200,263205.06306121,8.26296200,5.98369300,5.93592600
2306.99866964,263397.71955900,263175.49233591,7.49703900,5.98634300,5.93624500
2307.01910167,263411.97424500,263190.99713794,9.46007000,5.98628600,5.93627800
2307.03953371,263448.71290600,263204.95533254,8.83028900,5.98558900,5.93444300
2307.05996574,263453.76711700,263192.46322630,8.70949600,5.98996500,5.93521000
2307.08039787,263434.12676000,263236.97367966,7.52594200,6.00045100,5.93730300
2307.10082980,263588.77687500,263379.96065307,8.72100000,6.01602300,5.94377500
2307.12126183,263578.85484900,263165.57253600,7.82166500,6.03019200,5.94955500
2307.14169396,263646.72206700,263210.04294219,8.59382100,6.03563300,5.95069900
2307.16212589,263652.68940100,263234.11229761,8.62065100,6.04409800,5.95322700
2307.18255802,263678.63114000,263343.39318923,7.99389600,6.05671600,5.95947100
2307.20299005,263742.11662500,263442.75177309,8.08513900,6.07084800,5.96658700
2307.22342198,263765.00530400,263505.52149850,8.81317100,6.09102700,5.97372600
2307.24385410,263816.02745600,263463.01729072,7.89359000,6.11307100,5.98237300
2307.26428613,263823.52301300,263483.88209929,8.29361700,6.13814300,5.99156100
2307.28471806,263990.73441600,263412.53315650,7.94860400,6.16074400,6.00047100
2307.30515019,263906.26333300,263061.49682332,7.16271800,6.18109800,6.00692600
2307.32558221,263954.59190800,263111.02264468,9.03889500,6.18164700,6.00666100
2307.34601414,263907.40619100,263074.55478995,7.92025700,6.17763900,6.00446300
2307.36644626,263948.76391100,263104.01965640,8.09467000,6.18136100,6.00626800
2307.38687829,263955.08595900,263311.55145546,7.95249100,6.19488900,6.01075600
2307.40731031,263977.45902700,263434.40814185,8.34838500,6.21606200,6.01559100
2307.42774234,264011.45369100,263324.90096789,8.80988600,6.23846500,6.02448200
2307.44817436,263985.02742500,263224.71789827,9.01031800,6.26437400,6.03335300
2307.46860639,263994.80012900,263189.49948930,8.11816300,6.28602400,6.04139700
2307.48903841,264018.62999800,263307.17753474,7.74202300,6.30661300,6.04846300
2307.50947043,263998.78542200,263367.04233802,7.82518900,6.32671900,6.05807000
2307.55033448,263127.38292600,263002.29898945,7.84346400,5.61232000,5.72378500
2307.57076650,263159.02707000,263030.01990555,8.21771300,5.64122800,5.73365100
2307.59119862,263099.39299600,262960.84367960,8.23401600,5.66079300,5.74171900
2307.61163054,263049.86397700,262941.07681497,6.17878300,5.67733000,5.74705200
2307.63206256,263065.09215700,262957.40182838,6.29542500,5.68967700,5.75280700
2307.65249468,263084.90818000,262973.29922029,7.80434100,5.70124500,5.75908900
2307.67292660,263073.25316000,262984.93868528,8.83576300,5.71029100,5.76249900
2307.69335862,263096.69052700,263036.30081811,8.45684800,5.72026900,5.76642100
2307.71379074,263037.61585000,263014.86276268,7.73183900,5.73019900,5.77005900
2307.73422265,263000.34538200,263036.85056336,8.07805200,5.74096000,5.77279700
2307.75465477,262984.77180000,263052.98877699,6.93476600,5.74968400,5.77729500
2307.77508679,262981.74573600,263129.90509355,7.93272200,5.76335300,5.78326400
2307.79551871,262979.59816200,263181.79730950,9.58986300,5.77150100,5.78662700
2307.81595082,262964.15165900,263236.75379791,8.70433600,5.78405600,5.79258000
2307.83638284,262908.00466300,263199.83787252,7.85431100,5.79566000,5.79613000
2307.85681475,262907.30978200,263180.57447631,6.91286500,5.80263300,5.79935400
2307.87724687,262938.24619100,263186.61775050,6.45578900,5.80708600,5.80198800
2307.89767888,262971.38275700,263164.16027912,8.14970300,5.81428200,5.80701500
2307.91811090,262893.99208500,263084.02432781,6.97808000,5.82456900,5.81063200
2307.93854291,262909.63229800,263131.07296685,7.66902000,5.83984400,5.81798800
2307.95897493,262932.94467300,263145.78021298,8.35797800,5.84911700,5.82124700
2307.97940694,262860.26694800,263044.34750834,7.90076400,5.85329700,5.82358500
2307.99983895,262843.28300400,263033.88288367,8.06300500,5.85367500,5.82312400
2308.02027097,262873.25779200,263060.38712045,8.84266700,5.85998200,5.82437700
2308.04070298,262828.27728700,263006.97641200,7.48787300,5.86782300,5.82921500
2308.06113509,262805.79351800,263116.75520017,7.80939300,5.87341500,5.83383000
2308.08156700,262812.74435400,263105.55003407,8.52694200,5.87589900,5.83272500
2308.10199911,262755.59490300,262977.87421411,7.77528500,5.87176700,5.83058800
2308.12243102,262735.30219600,262944.13840190,8.20720900,5.87102300,5.82949800
2308.14286303,262767.27093900,263000.16306570,7.63478500,5.87363800,5.83018800
2308.16329514,262749.36251400,263038.57589215,7.37116100,5.87705500,5.83232900
2308.20415906,262683.36597500,263216.26534149,7.88826500,5.89674400,5.84147100
2308.22459117,262672.79237900,263226.70978667,8.34997300,5.90473700,5.84527600
