3156.48576955,237843.49934000,236016.13615965,8.75886300,5.47242200,4.19803100
3156.50620179,237881.48281100,236542.18652720,9.12703400,5.44748200,4.19701700
3156.52663423,237894.68570300,237096.01246433,8.63021400,5.42420000,4.19609600
3156.54706657,237896.28038800,237045.13139436,7.91115200,5.40260200,4.19313200
3156.56749902,237931.30136900,237986.04772695,8.75268500,5.37722900,4.19249700
3156.60836360,237801.08872200,237807.40249618,9.52253200,5.33748300,4.18781200
3156.64922828,238045.51030300,237308.79364518,9.88692300,5.46309900,4.20509500
3156.66966061,238093.82097600,237962.54507446,9.19065300,5.43937800,4.20430600
3156.69009305,238102.44822300,238302.21787946,8.93321600,5.41680600,4.20088900
3156.71052529,238052.82473800,238297.74127659,9.40619200,5.39174800,4.19869700
3156.73095763,238014.55653400,238533.32377578,8.79035800,5.36715100,4.19589300
3156.75139007,237961.73274200,238945.59675392,9.14092600,5.34189700,4.19377900
3156.77182240,237930.42280200,238872.58698294,9.19527600,5.32038300,4.19143200
3156.79225474,237830.99484600,238900.94844348,8.50988500,5.29952600,4.19067700
3156.81268707,237772.75448800,238938.23015329,9.13517200,5.27741600,4.18807400
3156.83311941,237693.70214100,238594.33051805,10.27745200,5.25414100,4.18447300
3156.85355174,237591.82393300,238580.04356966,8.24398900,5.22895900,4.18370400
3156.89441641,238025.08469000,235219.24373953,7.70963800,5.64315700,4.24104800
3156.91484884,238117.98885700,235932.48496266,7.79426500,5.61236500,4.23684900
3156.93528107,238203.51414500,236389.90120056,8.90997500,5.58637400,4.23512100
3156.95571341,238264.96169300,236907.78606962,7.61970200,5.56009100,4.23402000
3156.97614584,238308.21286000,238106.75169757,8.66998200,5.53977600,4.23220400
3156.99657807,238326.15445700,238193.60887581,8.39411500,5.52237800,4.23062800
3157.01701040,238337.58220700,238503.55650939,8.78945900,5.49739400,4.22734300
3157.03744273,238278.15200000,238776.06315459,7.89944600,5.47316200,4.22366900
3157.05787506,238307.63771400,238934.00189337,8.99439300,5.44744400,4.22405500
3157.07830749,238299.58997700,238920.28319989,9.84365400,5.42464200,4.21817000
3157.09873972,238314.20580300,238970.70584153,9.19346300,5.40205800,4.21712000
3157.13960447,238333.05378700,238891.80791763,9.52839400,5.44346100,4.22345800
